	vitalF1_MM	vitalR1_MM	vitalF1_Melt	vitalR1_Melt	organism	definition	function
CYXN01000001	0	0	58.11846786667206	53.56778589396305	Faecalibacterium prausnitzii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYXV01000016	0	1	48.9312350931084	51.49258153451183	Roseburia faecis,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYXX01000025	0	1	50.53054231515989	51.49258153451183	Roseburia inulinivorans,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYXZ01000004	0	1	52.29441249638484	44.03489423018556	Roseburia intestinalis,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYYE01000001	0	1	50.53054231515989	51.73128461227742	Coprococcus eutactus,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CYYH01000003	0	1	46.59665610666269	51.49258153451183	Anaerostipes hadrus,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYYJ01000005	0	1	50.53054231515989	51.73128461227742	Coprococcus eutactus,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CYYL01000001	0	0	58.11846786667206	54.20526742736649	Faecalibacterium prausnitzii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYYQ01000026	1	1	55.830671206550676	53.78917227399984	Alistipes finegoldii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYYR01000021	0	1	48.22833734713225	51.49258153451183	Roseburia inulinivorans,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYYZ01000002	0	1	50.53054231515989	51.73128461227742	Coprococcus eutactus,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CYZL01000005	0	1	48.9312350931084	45.95877591595371	[Eubacterium] hallii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYZL01000010	2	2	44.51062428879982	47.329821569972694	[Eubacterium] hallii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYZM01000001	1	1	49.59695982867129	45.95877591595371	Anaerostipes hadrus,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYZT01000162	2	6	51.078361019187014	50.0993174674328	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYZT01000276	1	0	56.40287016134096	56.3133312987614	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYZY01000001	0	0	55.59936512546443	54.241922764498895	[Clostridium] symbiosum,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CYZY01000043	5	1	61.39669857539536	51.73128461227742	[Clostridium] symbiosum,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CYZY01000084	0	1	56.07405886174894	47.569687682217136	[Clostridium] symbiosum,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CZAS01000003	2	6	51.078361019187014	50.0993174674328	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CZAS01000006	1	0	56.40287016134096	56.3133312987614	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CZAS01000006.86	1	2	54.736947329214445	54.384103904035726	Flavonifractor plautii,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CZAS01000028	0	1	52.722120777383964	46.7914679742841	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CZAT01000009	0	0	56.07405886174894	48.94853477655511	Flavonifractor plautii,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CZAT01000018	1	0	54.36624966384613	53.105508601282	Flavonifractor plautii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CZAT01000043	1	0	56.40287016134096	56.3133312987614	Flavonifractor plautii,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CZAV01000001	2	4	41.7172410906399	43.45340383230911	Clostridium baratii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CZBD01000009	2	6	51.078361019187014	50.0993174674328	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CZBD01000023	1	0	56.40287016134096	56.3133312987614	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CZBH01000004	2	1	54.42190640506067	53.78917227399984	Faecalibacterium prausnitzii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CZBO01000001	2	4	40.56785904776825	43.45340383230911	Clostridium baratii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CZVX01000076	3	1	48.21917290589107	43.3612627636096	bacterium JGI.11,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
Clostridium.aminobutyricum	0	1	49.08230722650137	51.01711679016489	Clostridium.aminobutyricum,definition=but.like	but.like	other
Clostridium.kluyveri.DSM.555	2	2	46.76419913598369	46.518028753415194	Clostridium.kluyveri.DSM.555,definition=but.like	but.like	other
Clostridium.tetani.E88	3	1	47.45900789940015	39.790873926945494	Clostridium.tetani.E88,definition=but.like	but.like	other
DQ072259	0	0	58.11846786667206	50.1397824573088	Faecalibacterium prausnitzii A2.165,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
DQ151451	0	2	52.92338988544168	50.06417179011413	Anaerostipes caccae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
Eubacterium.hallii	0	1	50.03309735770898	48.050698809043126	Eubacterium hallii,definition=butyryl.CoA transferase	butyryl.CoA transferase	confirmed
Eubacterium.nodatum.strain.68.3.10..1	2	1	54.446651185976634	54.65697439160533	Eubacterium.nodatum.strain.68.3.10..1,definition=but.like	but.like	other
Eubacterium.nodatum.strain.68.3.10..2	1	0	55.75254659966134	53.567785893963105	Eubacterium.nodatum.strain.68.3.10..2,definition=but.like	but.like	other
Eubacterium.rectale.DSM.17629	0	1	54.507580101373605	49.440588091188715	Eubacterium rectale DSM 17629,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	confirmed
FAON01000008	3	1	46.78173875826707	45.43173371402776	bacterium JGI.3,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
FAOS01000003	3	1	54.50758010137355	54.42150239444061	Janthinobacterium sp. CG23.2,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
FN298495	3	1	57.37890699395723	44.69128987642466	Salmonella enterica subsp. VII,definition=putative acetyl.coa hydrolase.transferase	putative acetyl.coa hydrolase.transferase	unknown
FN650140	4	1	45.20605837042507	43.40768567787643	Legionella longbeachae NSW150,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
FO203512	4	0	48.754490674377735	46.5612293724804	Oleispira antarctica RB.8,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
FO681348	2	4	40.499683326411684	46.01138033249413	Acholeplasma brassicae,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
FP476056	3	0	50.771914829936236	48.580225076224735	Zobellia galactanivorans,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
FP929032	3	2	57.82131866992631	55.53349807213266	Alistipes shahii WAL 8301,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929037	5	0	54.87908847789441	54.69679185293302	[Clostridium] cf. saccharolyticum K10,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929037.89	1	0	50.95791230211336	56.751557499375735	[Clostridium] cf. saccharolyticum K10,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929038	1	2	52.54566698376419	48.437966702146355	Coprococcus catus GD.7,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929038.32	0	1	48.9312350931084	45.49278619137533	Coprococcus catus GD.7,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929038.93	2	4	46.426959766915616	52.48328680612491	Coprococcus catus GD.7,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929043	0	1	54.507580101373605	49.440588091188715	Eubacterium rectale M104.1,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929045	0	0	58.11846786667206	56.751557499375735	Faecalibacterium prausnitzii L2.6,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929046	0	0	58.11846786667206	53.56778589396305	Faecalibacterium prausnitzii SL3.3,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929049	0	1	52.29441249638484	44.03489423018556	Roseburia intestinalis M50.1,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929050	0	1	52.29441249638484	47.569687682217136	Roseburia intestinalis XB6B4,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929062	5	0	55.92633275983542	43.31411866678354	butyrate.producing bacterium SS3.4,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929062.49	0	1	48.9312350931084	51.49258153451183	butyrate.producing bacterium SS3.4,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FR745875	1	4	47.273731654586584	46.910318574665155	Clostridium botulinum B str. Eklund 17B (NRP),definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
FR856862	4	1	50.15114460695236	53.55031500106685	Novosphingobium sp. PP1Y,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
GU080132	4	1	49.83659704973957	49.44058809118866	bacterium enrichment culture clone N47,definition=putative 4.hydroxybutyrate.CoA transferase	putative 4.hydroxybutyrate.CoA transferase	unknown
HB867388	2	0	52.20516655970272	50.1453003792102	Shewanella oneidensis,definition=Sequence 63 from Patent EP2096177	Sequence 63 from Patent EP2096177	unknown
HB871725	3	1	47.21205298026308	42.56205384698069	Leptospira interrogans,definition=Sequence 4400 from Patent EP2096177	Sequence 4400 from Patent EP2096177	unknown
HB871727	1	0	54.56470982073097	56.751557499375735	Thermus thermophilus,definition=Sequence 4402 from Patent EP2096177	Sequence 4402 from Patent EP2096177	unknown
HE576794	0	1	54.507580101373605	56.88827587688104	Megasphaera elsdenii DSM 20460,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
HE576794.48	1	1	48.71048124463738	53.59946092316119	Megasphaera elsdenii DSM 20460,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
HE576794.58	1	1	55.45388358181083	53.75659869768259	Megasphaera elsdenii DSM 20460,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
HE576794.6	0	1	49.77370662366428	51.01711679016489	Megasphaera elsdenii DSM 20460,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
HE663493	1	1	52.822948281053186	52.60966308056254	Rhodospirillum photometricum DSM 122,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
HE774682	3	1	43.63458440954656	42.562053846980746	Flavobacterium indicum GPTSA100.9 = DSM 17447,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
HE793032	1	1	41.85578735060977	45.49278619137533	Brachyspira pilosicoli WesB,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
HE796683	1	0	55.64536939570314	50.06946082464401	Fibrella aestuarina BUZ 2,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
HG315671	3	0	43.937369793732955	48.94853477655505	Formosa agariphila KMM 3901,definition=acetyl.CoA hydrolase.transferase family protein	acetyl.CoA hydrolase.transferase family protein	unknown
HG530135	3	1	47.45900789940015	39.790873926945494	Clostridium tetani 12124569,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
HG917972	3	0	54.58315559905742	51.01711679016489	Mycobacterium marinum E11,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
HG934468	1	1	46.33066322972775	46.11861872201109	Mucinivorans hirudinis,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
Intesimonas.butyriciproducens.strain.27.5.10	2	0	52.30172043643603	51.01711679016489	Intesimonas.butyriciproducens.strain.27.5.10,definition=but	but	confirmed
JAAC01000013	3	1	41.397931911705996	44.69128987642466	Fusobacterium necrophorum BL,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
JAAF01000019	3	1	41.397931911705996	44.69128987642466	Fusobacterium necrophorum DAB,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
JALU01000011	0	1	51.350598928691056	49.44058809118866	Mogibacterium timidum ATCC 33093,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
JALU01000030	2	1	55.79630258134085	52.35460998746487	Mogibacterium timidum ATCC 33093,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
JANB01000055	2	1	47.64365040757946	43.3612627636096	Fusobacterium sp. CM1,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
JAOZ01000005	2	1	45.608104408840234	48.679758699947286	Fusobacterium nucleatum 13.3C,definition=hypothetical protein	hypothetical protein	unknown
JDFF01000019	3	2	47.212052980263024	46.55649818064063	Porphyromonas catoniae ATCC 51270,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
JEMX01000020	4	1	53.882813890596196	49.563318525891475	Candidatus Accumulibacter sp. BA.92,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
JEMY01000057	3	1	48.86158924694564	53.10550860128188	Candidatus Accumulibacter sp. BA.93,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
JFAF01000004	1	2	47.943900493968954	44.727919388827104	Peptoclostridium difficile,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JFBV01000001	1	0	49.256471288109196	56.3133312987614	Clostridium sp. ASBs410,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
JFBV01000001.66	1	1	53.72968131606552	46.7914679742841	Clostridium sp. ASBs410,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
JGVI01000037	2	0	52.29298937486527	50.1453003792102	Shewanella xiamenensis,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
JMFG01000008	3	0	45.94254535625498	52.872588831505254	Thermoanaerobaculum aquaticum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JMIR01000062	3	1	53.285536294757435	57.585723079829165	Tumebacillus flagellatus,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JMKI01000012	3	1	45.527953469676675	47.937156304282155	Synergistes jonesii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JMQR01000128	2	0	54.73668199410878	53.567785893963105	Brevundimonas sp. EAKA,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JMTN01000013	4	0	38.408566933175564	46.5612293724804	Pedobacter glucosidilyticus,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
JNOS01000002	1	2	50.89471555022442	52.09963563190274	Porphyromonas sp. KLE 1280,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
JOOI01000003	4	4	43.2446925208767	51.42856871046007	Thermoanaerobacter sp. YS13,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
JPDS01000001	4	0	42.49662732534233	43.314118666783486	Polaribacter sp. Hel1.85,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
JPFK01000007	3	0	40.499683326411684	43.31411866678354	Mangrovimonas yunxiaonensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPGH01000161	3	1	53.31418020083902	56.88827587688104	Burkholderia mallei,definition=hypothetical protein	hypothetical protein	unknown
JPIN01000004	2	0	48.83648890907318	48.31598139133291	Idiomarina sp. MCCC 1A10513,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPJI01000023	6	0	39.6518686129711	45.4317337140277	Nonlabens ulvanivorans,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPME01000002	1	1	49.74360630806484	46.7914679742841	[Clostridium] celerecrescens,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPME01000002.78	1	0	51.58802862655301	56.3133312987614	[Clostridium] celerecrescens,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPPA01000077	2	2	48.17698866107355	44.727919388827104	Peptoclostridium difficile,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPSL02000038	1	0	54.56470982073097	55.47051435624354	Thermus filiformis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPUB01000415	3	1	47.21205298026308	42.56205384698069	Leptospira interrogans serovar Lai,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JQBK01000081	2	2	46.96952849802699	44.65408527036618	Lactobacillus acidipiscis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRGF01000008	1	0	54.56470982073097	51.02928727756955	Alistipes inops,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRGI01000016	3	1	47.45900789940015	39.790873926945494	Clostridium tetani,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRHN01000043	2	2	44.71006735458377	42.61524588430865	Peptoclostridium difficile,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRJU01000029	3	3	44.19697692524841	45.226551419240934	Bacillus okhensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRLU01000001	4	0	44.668263003756294	46.87179262335593	Flavobacterium cauense R2A.7,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRLZ01000004	2	0	44.76543692231405	43.314118666783486	Flavobacterium enshiense DK69,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRMW01000044	3	4	39.03985652577313	46.54070371654308	Anaerococcus lactolyticus S7.1.13,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRRD02000001	0	4	45.87500980630887	45.290547365708505	Fervidobacterium islandicum,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
JRZU01000004	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Typhimurium,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRZV01000003	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Typhimurium,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JSVA01000016	5	0	42.89097942243512	46.5612293724804	Roseivirga sp. D.25,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JSVC01000008	4	0	41.87952071502315	50.1453003792102	Flavihumibacter solisilvae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JUET01000136	1	2	52.63849906618998	46.534383726375324	Tannerella forsythia,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JWSP01000004	3	1	57.37890699395723	47.94842069630704	Salmonella enterica subsp. houtenae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JXNG01000027	3	1	42.65444342655087	45.49278619137533	Brachyspira hyodysenteriae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JXNN01000054	3	1	42.65444342655087	45.49278619137533	Brachyspira hyodysenteriae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYBG01000007	3	1	53.31418020083902	56.88827587688104	Burkholderia pseudomallei,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYBJ01000004	3	1	53.31418020083902	56.88827587688104	Burkholderia pseudomallei,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYQL01000019	3	1	57.37890699395723	45.8241404412168	Salmonella enterica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYQU01000029	3	1	57.37890699395723	45.8241404412168	Salmonella enterica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYRE01000002	3	1	57.37890699395723	45.8241404412168	Salmonella enterica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYRR01000003	3	1	57.37890699395723	45.8241404412168	Salmonella enterica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYSI01000003	3	1	57.37890699395723	45.8241404412168	Salmonella enterica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYTH01000014	3	1	57.37890699395723	45.8241404412168	Salmonella enterica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYXB01000037	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Schwarzengrund,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYZM01000002	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Javiana,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
KF831415	1	4	45.35033589959454	43.45340383230911	Firmicutes bacterium enrichment culture clone fosmid MGS.M2,definition=acetylhydrolase	acetylhydrolase	unknown
L21902	2	2	46.76419913598369	46.518028753415194	Clostridium kluyveri DSM 555,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LAHO01000003	2	0	52.20516655970272	51.524217487153635	Arsukibacterium ikkense,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LAKY01000055	1	1	46.951338204961246	48.68549493225481	Clostridiales bacterium PH28.bin88,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LAKY01000058	2	2	49.722064178784365	57.52456947099881	Clostridiales bacterium PH28.bin88,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
LANI01000023	3	1	49.47293449963411	49.17640956213853	Kiloniella sp. P1.1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LAQL01000002	4	1	52.91240482065808	52.35460998746487	Kiloniella spongiae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LAVN01000001	2	2	54.42190640506067	52.88017690678589	Burkholderia gladioli,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LAVS01000004	2	0	52.29298937486527	48.315981391332855	Rheinheimera sp. IITR.13,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LAYJ01000134	1	1	53.72968131606552	50.76784213968796	Catabacter hongkongensis,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
LAYP01000160	2	0	51.32933770132718	48.315981391332855	Leptospira santarosai,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LAZR01001024	2	1	44.9557088285826	54.20526742736644	marine sediment metagenome,definition=hypothetical protein	hypothetical protein	unknown
LAZR01002627	3	2	43.1709187438953	42.61524588430865	marine sediment metagenome,definition=hypothetical protein	hypothetical protein	unknown
LBBT01000322	3	2	42.796920285024214	41.15933897445882	Clostridium sp. JC272,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LBIC01000001	2	1	54.42190640506067	55.63287077062512	Sphingobium chungbukense,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LBMP01000006	3	0	52.22155939647638	50.06946082464401	Desulfocarbo indianensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LBMX01000091	2	4	43.292100623442764	49.440439795412374	Clostridium sp. C8,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
LCTZ01000002	5	1	45.299213308233846	45.8241404412168	Flagellimonas sp. DK169,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LCWL01000122	2	0	51.12435707995223	44.77117009364332	Alishewanella sp. WH16.1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LDJX01000005	4	0	41.19437503593218	48.6739334664544	Croceitalea dokdonensis DOKDO 023,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
LDXJ01000041	0	1	56.9134734160354	50.56605715003661	Peptococcaceae bacterium CEB3,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LDXJ01000042	3	1	48.810544439627165	59.617872799544216	Peptococcaceae bacterium CEB3,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LDXJ01000060	3	1	52.04756496506508	57.585723079829165	Peptococcaceae bacterium CEB3,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LDXM01000009	1	0	54.56470982073097	53.59946092316119	Chloroflexi bacterium CSP1.4,definition=acetyl.CoA hydrolase.transferase family protein	acetyl.CoA hydrolase.transferase family protein	unknown
LDZY01000007	1	0	47.51079138646088	51.5082790883319	Desulfosporosinus acididurans,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LDZY01000018	2	1	48.593296696906236	48.68549493225481	Desulfosporosinus acididurans,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LDZY01000022	2	1	46.25210834334547	44.69128987642466	Desulfosporosinus acididurans,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
