	vitalF2_MM	vitalR2_MM	vitalF2_Melt	vitalR2_Melt	organism	definition	function
CWJC01000015	4	1	58.85486148696572	56.88827587688104	Burkholderia pseudomallei,definition=acetyl.CoA hydrolase.transferase family protein	acetyl.CoA hydrolase.transferase family protein	unknown
CWJN01000036	6	0	60.10534307070117	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CYHZ01000002	6	1	54.97331087318605	45.8241404412168	Salmonella enterica subsp. enterica serovar Typhimurium,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CYXL01000006	2	2	45.87961172553486	53.157564523530766	Blautia hydrogenotrophica,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYXM01000001	2	1	52.332820689166624	49.440588091188715	Eubacterium rectale,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYXN01000001	2	0	55.48831306497391	53.56778589396305	Faecalibacterium prausnitzii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYXV01000016	2	1	48.28063302830867	51.49258153451183	Roseburia faecis,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYXX01000025	1	1	51.492581534511714	51.49258153451183	Roseburia inulinivorans,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYXZ01000004	1	1	51.67747818060178	44.03489423018556	Roseburia intestinalis,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYYE01000001	2	1	48.2455905056234	51.73128461227742	Coprococcus eutactus,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CYYH01000003	1	1	45.92206677684641	51.49258153451183	Anaerostipes hadrus,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYYJ01000005	2	1	48.2455905056234	51.73128461227742	Coprococcus eutactus,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CYYL01000001	2	0	55.48831306497391	54.20526742736649	Faecalibacterium prausnitzii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYYQ01000026	3	1	58.187494024167336	53.78917227399984	Alistipes finegoldii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYYR01000021	1	1	51.492581534511714	51.49258153451183	Roseburia inulinivorans,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYYZ01000002	2	1	48.2455905056234	51.73128461227742	Coprococcus eutactus,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CYZL01000005	3	1	48.95218447560774	45.95877591595371	[Eubacterium] hallii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYZL01000010	1	2	43.82294300452941	47.329821569972694	[Eubacterium] hallii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYZM01000001	2	1	48.95218447560774	45.95877591595371	Anaerostipes hadrus,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYZT01000162	4	6	48.95218447560785	50.0993174674328	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYZT01000276	3	0	58.187494024167336	56.3133312987614	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CYZY01000001	4	0	53.518781521602136	54.241922764498895	[Clostridium] symbiosum,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CYZY01000043	5	1	58.27655450010553	51.73128461227742	[Clostridium] symbiosum,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CYZY01000084	3	1	58.18749402416739	47.569687682217136	[Clostridium] symbiosum,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CZAS01000003	4	6	48.95218447560785	50.0993174674328	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CZAS01000006	3	0	58.187494024167336	56.3133312987614	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CZAS01000006.86	7	2	50.02288452770949	54.384103904035726	Flavonifractor plautii,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CZAS01000028	2	1	49.85331342065393	46.7914679742841	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CZAT01000009	2	0	59.23775529788054	48.94853477655511	Flavonifractor plautii,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CZAT01000018	4	0	56.97796838425461	53.105508601282	Flavonifractor plautii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CZAT01000043	3	0	58.187494024167336	56.3133312987614	Flavonifractor plautii,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CZAV01000001	3	4	37.612013566982625	43.45340383230911	Clostridium baratii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CZBD01000009	4	6	48.95218447560785	50.0993174674328	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CZBD01000023	3	0	58.187494024167336	56.3133312987614	Flavonifractor plautii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CZBH01000004	4	1	58.298145901406656	53.78917227399984	Faecalibacterium prausnitzii,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CZBO01000001	3	4	43.13571606658445	43.45340383230911	Clostridium baratii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CZVX01000076	1	1	45.41434088290532	43.3612627636096	bacterium JGI.11,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
Clostridium.aminobutyricum	2	1	44.799505658128396	51.01711679016489	Clostridium.aminobutyricum,definition=but.like	but.like	other
Clostridium.kluyveri.DSM.555	2	2	41.69910600695363	46.518028753415194	Clostridium.kluyveri.DSM.555,definition=but.like	but.like	other
Clostridium.tetani.E88	4	1	47.116698677211104	39.790873926945494	Clostridium.tetani.E88,definition=but.like	but.like	other
DQ072259	2	0	55.48831306497391	50.1397824573088	Faecalibacterium prausnitzii A2.165,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
DQ151451	3	2	54.23159624474869	50.06417179011413	Anaerostipes caccae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
Eubacterium.hallii	1	1	50.059835837160904	48.050698809043126	Eubacterium hallii,definition=butyryl.CoA transferase	butyryl.CoA transferase	confirmed
Eubacterium.nodatum.strain.68.3.10..1	6	1	54.475715380705026	54.65697439160533	Eubacterium.nodatum.strain.68.3.10..1,definition=but.like	but.like	other
Eubacterium.nodatum.strain.68.3.10..2	2	0	55.4302699194414	53.567785893963105	Eubacterium.nodatum.strain.68.3.10..2,definition=but.like	but.like	other
Eubacterium.rectale.DSM.17629	2	1	52.332820689166624	49.440588091188715	Eubacterium rectale DSM 17629,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	confirmed
FAON01000008	4	1	44.611449790199856	45.43173371402776	bacterium JGI.3,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
FAOS01000003	5	1	55.40984115222881	54.42150239444061	Janthinobacterium sp. CG23.2,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
FN298495	6	1	54.97331087318605	44.69128987642466	Salmonella enterica subsp. VII,definition=putative acetyl.coa hydrolase.transferase	putative acetyl.coa hydrolase.transferase	unknown
FN650140	3	1	46.670797182142564	43.40768567787643	Legionella longbeachae NSW150,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
FO203512	3	0	54.160864569874605	46.5612293724804	Oleispira antarctica RB.8,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
FO681348	2	4	48.679758699947286	46.01138033249413	Acholeplasma brassicae,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
FP476056	4	0	49.440513386199484	48.580225076224735	Zobellia galactanivorans,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
FP929032	4	2	58.753770561300826	55.53349807213266	Alistipes shahii WAL 8301,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929037	5	0	56.54642031691333	54.69679185293302	[Clostridium] cf. saccharolyticum K10,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929037.89	2	0	48.919175743848655	56.751557499375735	[Clostridium] cf. saccharolyticum K10,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929038	3	2	51.47711940752038	48.437966702146355	Coprococcus catus GD.7,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929038.32	2	1	48.28063302830867	45.49278619137533	Coprococcus catus GD.7,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929038.93	5	4	41.03871946987209	52.48328680612491	Coprococcus catus GD.7,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929043	2	1	52.332820689166624	49.440588091188715	Eubacterium rectale M104.1,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929045	2	0	55.48831306497391	56.751557499375735	Faecalibacterium prausnitzii L2.6,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929046	2	0	55.48831306497391	53.56778589396305	Faecalibacterium prausnitzii SL3.3,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929049	1	1	51.67747818060178	44.03489423018556	Roseburia intestinalis M50.1,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929050	1	1	51.67747818060178	47.569687682217136	Roseburia intestinalis XB6B4,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929062	5	0	58.38526479462212	43.31411866678354	butyrate.producing bacterium SS3.4,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FP929062.49	3	1	48.95218447560774	51.49258153451183	butyrate.producing bacterium SS3.4,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
FR745875	3	4	43.97365133793846	46.910318574665155	Clostridium botulinum B str. Eklund 17B (NRP),definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
FR856862	5	1	55.935549321494534	53.55031500106685	Novosphingobium sp. PP1Y,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
GU080132	7	1	48.245590505623454	49.44058809118866	bacterium enrichment culture clone N47,definition=putative 4.hydroxybutyrate.CoA transferase	putative 4.hydroxybutyrate.CoA transferase	unknown
HB867388	2	0	53.91882999557623	50.1453003792102	Shewanella oneidensis,definition=Sequence 63 from Patent EP2096177	Sequence 63 from Patent EP2096177	unknown
HB871725	2	1	48.919175743848655	42.56205384698069	Leptospira interrogans,definition=Sequence 4400 from Patent EP2096177	Sequence 4400 from Patent EP2096177	unknown
HB871727	4	0	56.97796838425461	56.751557499375735	Thermus thermophilus,definition=Sequence 4402 from Patent EP2096177	Sequence 4402 from Patent EP2096177	unknown
HE576794	2	1	50.517678887260956	56.88827587688104	Megasphaera elsdenii DSM 20460,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
HE576794.48	2	1	48.28063302830867	53.59946092316119	Megasphaera elsdenii DSM 20460,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
HE576794.58	4	1	58.42471639728814	53.75659869768259	Megasphaera elsdenii DSM 20460,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
HE576794.6	3	1	45.52261864745202	51.01711679016489	Megasphaera elsdenii DSM 20460,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
HE663493	4	1	55.465384814910465	52.60966308056254	Rhodospirillum photometricum DSM 122,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
HE774682	3	1	41.83830595540246	42.562053846980746	Flavobacterium indicum GPTSA100.9 = DSM 17447,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
HE793032	0	1	45.1920345023737	45.49278619137533	Brachyspira pilosicoli WesB,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
HE796683	3	0	56.13198227941558	50.06946082464401	Fibrella aestuarina BUZ 2,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
HG315671	1	0	42.53638291886182	48.94853477655505	Formosa agariphila KMM 3901,definition=acetyl.CoA hydrolase.transferase family protein	acetyl.CoA hydrolase.transferase family protein	unknown
HG530135	4	1	47.116698677211104	39.790873926945494	Clostridium tetani 12124569,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
HG917972	6	0	57.52456947099881	51.01711679016489	Mycobacterium marinum E11,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
HG934468	3	1	46.60515651585399	46.11861872201109	Mucinivorans hirudinis,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
Intesimonas.butyriciproducens.strain.27.5.10	4	0	56.97796838425461	51.01711679016489	Intesimonas.butyriciproducens.strain.27.5.10,definition=but	but	confirmed
JAAC01000013	2	1	44.507800762653915	44.69128987642466	Fusobacterium necrophorum BL,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
JAAF01000019	2	1	44.507800762653915	44.69128987642466	Fusobacterium necrophorum DAB,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
JALU01000011	3	1	51.47711940752038	49.44058809118866	Mogibacterium timidum ATCC 33093,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
JALU01000030	2	1	56.06526787036751	52.35460998746487	Mogibacterium timidum ATCC 33093,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
JANB01000055	4	1	46.60515651585399	43.3612627636096	Fusobacterium sp. CM1,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
JAOZ01000005	3	1	47.2858890159776	48.679758699947286	Fusobacterium nucleatum 13.3C,definition=hypothetical protein	hypothetical protein	unknown
JDFF01000019	2	2	47.233153761623896	46.55649818064063	Porphyromonas catoniae ATCC 51270,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
JEMX01000020	5	1	55.40984115222881	49.563318525891475	Candidatus Accumulibacter sp. BA.92,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
JEMY01000057	4	1	48.87354574358608	53.10550860128188	Candidatus Accumulibacter sp. BA.93,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
JFAF01000004	4	2	47.44552575394789	44.727919388827104	Peptoclostridium difficile,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JFBV01000001	3	0	48.04585778047186	56.3133312987614	Clostridium sp. ASBs410,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
JFBV01000001.66	2	1	52.33282068916657	46.7914679742841	Clostridium sp. ASBs410,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
JGVI01000037	3	0	52.78856979636009	50.1453003792102	Shewanella xiamenensis,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
JMFG01000008	4	0	46.56480505973383	52.872588831505254	Thermoanaerobaculum aquaticum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JMIR01000062	3	1	55.46538481491041	57.585723079829165	Tumebacillus flagellatus,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JMKI01000012	0	1	44.98883585474243	47.937156304282155	Synergistes jonesii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JMQR01000128	3	0	60.18543985547666	53.567785893963105	Brevundimonas sp. EAKA,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JMTN01000013	2	0	40.485019473791226	46.5612293724804	Pedobacter glucosidilyticus,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
JNOS01000002	4	2	53.25287697346397	52.09963563190274	Porphyromonas sp. KLE 1280,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
JOOI01000003	3	4	41.838305955402404	51.42856871046007	Thermoanaerobacter sp. YS13,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
JPDS01000001	1	0	41.08032655347898	43.314118666783486	Polaribacter sp. Hel1.85,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
JPFK01000007	3	0	39.087275547597585	43.31411866678354	Mangrovimonas yunxiaonensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPGH01000161	4	1	58.85486148696572	56.88827587688104	Burkholderia mallei,definition=hypothetical protein	hypothetical protein	unknown
JPIN01000004	4	0	50.79231543239979	48.31598139133291	Idiomarina sp. MCCC 1A10513,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPJI01000023	3	0	38.9427413055069	45.4317337140277	Nonlabens ulvanivorans,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPME01000002	2	1	48.2455905056234	46.7914679742841	[Clostridium] celerecrescens,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPME01000002.78	4	0	50.43301681785857	56.3133312987614	[Clostridium] celerecrescens,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPPA01000077	2	2	47.48697362886503	44.727919388827104	Peptoclostridium difficile,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPSL02000038	4	0	56.97796838425461	55.47051435624354	Thermus filiformis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JPUB01000415	2	1	48.919175743848655	42.56205384698069	Leptospira interrogans serovar Lai,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JQBK01000081	4	2	47.82766242511366	44.65408527036618	Lactobacillus acidipiscis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRGF01000008	4	0	56.97796838425461	51.02928727756955	Alistipes inops,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRGI01000016	4	1	47.116698677211104	39.790873926945494	Clostridium tetani,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRHN01000043	3	2	46.043503659303894	42.61524588430865	Peptoclostridium difficile,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRJU01000029	3	3	47.9214786369389	45.226551419240934	Bacillus okhensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRLU01000001	5	0	46.00095939248837	46.87179262335593	Flavobacterium cauense R2A.7,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRLZ01000004	4	0	45.36514853657741	43.314118666783486	Flavobacterium enshiense DK69,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRMW01000044	4	4	43.95569648467432	46.54070371654308	Anaerococcus lactolyticus S7.1.13,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRRD02000001	2	4	42.536382918861875	45.290547365708505	Fervidobacterium islandicum,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
JRZU01000004	6	1	54.97331087318605	45.8241404412168	Salmonella enterica subsp. enterica serovar Typhimurium,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JRZV01000003	6	1	54.97331087318605	45.8241404412168	Salmonella enterica subsp. enterica serovar Typhimurium,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JSVA01000016	4	0	41.838305955402404	46.5612293724804	Roseivirga sp. D.25,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JSVC01000008	2	0	43.08501650362808	50.1453003792102	Flavihumibacter solisilvae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JUET01000136	3	2	52.5379232366754	46.534383726375324	Tannerella forsythia,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JWSP01000004	6	1	54.97331087318605	47.94842069630704	Salmonella enterica subsp. houtenae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JXNG01000027	0	1	48.01815799551821	45.49278619137533	Brachyspira hyodysenteriae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JXNN01000054	0	1	48.01815799551821	45.49278619137533	Brachyspira hyodysenteriae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYBG01000007	4	1	58.85486148696572	56.88827587688104	Burkholderia pseudomallei,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYBJ01000004	4	1	58.85486148696572	56.88827587688104	Burkholderia pseudomallei,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYQL01000019	6	1	54.97331087318605	45.8241404412168	Salmonella enterica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYQU01000029	6	1	54.97331087318605	45.8241404412168	Salmonella enterica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYRE01000002	6	1	54.97331087318605	45.8241404412168	Salmonella enterica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYRR01000003	6	1	54.97331087318605	45.8241404412168	Salmonella enterica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYSI01000003	6	1	54.97331087318605	45.8241404412168	Salmonella enterica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYTH01000014	6	1	54.97331087318605	45.8241404412168	Salmonella enterica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYXB01000037	6	1	54.97331087318605	45.8241404412168	Salmonella enterica subsp. enterica serovar Schwarzengrund,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
JYZM01000002	6	1	54.97331087318605	45.8241404412168	Salmonella enterica subsp. enterica serovar Javiana,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
KF831415	2	4	42.536382918861875	43.45340383230911	Firmicutes bacterium enrichment culture clone fosmid MGS.M2,definition=acetylhydrolase	acetylhydrolase	unknown
L21902	2	2	41.69910600695363	46.518028753415194	Clostridium kluyveri DSM 555,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LAHO01000003	2	0	49.87693154728646	51.524217487153635	Arsukibacterium ikkense,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LAKY01000055	2	1	50.27217596961958	48.68549493225481	Clostridiales bacterium PH28.bin88,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LAKY01000058	4	2	55.85540255509051	57.52456947099881	Clostridiales bacterium PH28.bin88,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
LANI01000023	4	1	51.585429042554495	49.17640956213853	Kiloniella sp. P1.1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LAQL01000002	4	1	54.31602740671292	52.35460998746487	Kiloniella spongiae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LAVN01000001	3	2	59.15902724967475	52.88017690678589	Burkholderia gladioli,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LAVS01000004	3	0	50.537527012745784	48.315981391332855	Rheinheimera sp. IITR.13,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LAYJ01000134	2	1	52.33282068916657	50.76784213968796	Catabacter hongkongensis,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
LAYP01000160	3	0	51.62365163564397	48.315981391332855	Leptospira santarosai,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LAZR01001024	3	1	45.63904303697933	54.20526742736644	marine sediment metagenome,definition=hypothetical protein	hypothetical protein	unknown
LAZR01002627	2	2	43.16056727510977	42.61524588430865	marine sediment metagenome,definition=hypothetical protein	hypothetical protein	unknown
LBBT01000322	2	2	44.45507553425642	41.15933897445882	Clostridium sp. JC272,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LBIC01000001	4	1	61.89638003283659	55.63287077062512	Sphingobium chungbukense,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LBMP01000006	5	0	60.02215474744827	50.06946082464401	Desulfocarbo indianensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LBMX01000091	3	4	43.28258681888565	49.440439795412374	Clostridium sp. C8,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
LCTZ01000002	5	1	42.48258892440464	45.8241404412168	Flagellimonas sp. DK169,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LCWL01000122	4	0	51.492581534511714	44.77117009364332	Alishewanella sp. WH16.1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LDJX01000005	3	0	39.08727554759753	48.6739334664544	Croceitalea dokdonensis DOKDO 023,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
LDXJ01000041	4	1	54.86977443207513	50.56605715003661	Peptococcaceae bacterium CEB3,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LDXJ01000042	6	1	51.42856871046007	59.617872799544216	Peptococcaceae bacterium CEB3,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
